textbox7,textbox19,textbox20,textbox22,textbox29,textbox21,textbox27,textbox26,textbox28,textbox24,textbox10,textbox11,textbox30,textbox31,textbox33,textbox32
Delay by Loading Unit and Status Code,Report Created On:,12-08-2026,Description:,Parameters:,This report contains a matrix identifying the delay and down statuses for all loading units during a specified time period.  The report is grouped by fleet.,Start Shift Date:,11-07-2026,End Shift Date:,20-07-2026,,,Fleet:,All,Loader:,All

textbox4,Textbox1,FLEET_IDENT,EQUIP_IDENT,STATUS_DESC,textbox2,Textbox42,Textbox44,Textbox13,Textbox14,Textbox37,Textbox12,Textbox15,Textbox46
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Stuck in Mud,,Total,69.84,Total,,247.72,Total,0.43,"1,650.28"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Tea/ Breakfast / Snacks,7.73,Total,69.84,Total,12.31,247.72,Total,92.99,"1,650.28"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Toilet Break,,Total,69.84,Total,,247.72,Total,0.45,"1,650.28"
"
Fleet     
              ","        Status Code
Loader    


                       ",F18-KOMATSU WE1150,PL004,Wireless Infrastructure/Network,,Total,69.84,Total,,247.72,Total,0.02,"1,650.28"

New Duration_label,New Duration_Chart2_CategoryGroup_label,New Duration_Chart2_CategoryGroup_Value_Y
New Duration, Down,750.6405545166666666632
New Duration,Blasting,94.3672217833333333306
New Duration,Change Operators,0.8877777166666666665
New Duration,Clean & Remove,0.0838888833333333333
New Duration,Daily Service,130.6741663666666666647
New Duration,Delay At Hopper,6.7761110166666666663
New Duration,Face Height Reduction,0.1788888833333333333
New Duration,Fuel Filling,8.6763886833333333317
New Duration,Marching,95.7102756666666666584
New Duration,Meeting,0.0055555333333333332
New Duration,Pit Closed,0.0016666666666666666
New Duration,Scheduled Service,28.2649999666666666665
New Duration,Shift Change,426.1233294833333333199
New Duration,Shift Incharge Instruction,13.9922221666666666663
New Duration,Stuck in Mud,0.4341666666666666666
New Duration,Tea/ Breakfast / Snacks,92.9913883499999999972
New Duration,Toilet Break,0.4533333166666666666
New Duration,Wireless Infrastructure/Network,0.0208333333333333333

