textbox1,textbox21,textbox22,textbox16,textbox17,textbox14,textbox12,textbox15,textbox13,textbox199,textbox20,textbox28,textbox29,textbox3333,textbox32,textbox33345,textbox333465,textbox18
Payload Statistics by Fleet and Hauling Unit Operator,Report Created On:,12-08-2026,Parameters:,Description:,Start Shift Date:,01-07-2026,End Shift Date:,31-07-2026,Min Payload:,0,Max Payload:,99999999,Hauling Unit:,All,Crew:,All,This report contains a graph and a spreadsheet showing the payload amounts that each operator delivered for a specified time period.  This report is grouped by fleet.

PAYLOAD REPORTING_label,PAYLOAD REPORTING_Chart2_CategoryGroup_label,PAYLOAD REPORTING_Chart2_CategoryGroup_Value_Y
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270655,"KHATOON (270655), RABINA",88.17,245,13.68,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270656,"KHATOON (270656), NAZNEEN",89.07,279,13.11,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270659,"SINGH (270659), VINITA",88.79,305,12.95,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270663,"KUMARI (270663), PRIYA",84.96,254,13.96,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270664,"DEVI (270664), DROPTI",85.99,260,9.12,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270665,"SINGH (270665), SULOCHANA",82.58,158,13.18,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270667,"KUMARI (270667), NISHA",88.81,227,10.37,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270671,"SUMAN (270671), PHALGUNI",86.86,226,11.80,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270672,"LAMA (270672), SANTOSHI",92.74,354,8.75,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270673,"KUMARI (270673), KIRAN",84.32,215,11.64,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270674,"KUMARI (270674), NANCY",90.74,148,11.20,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270675,"KUMARI (270675), PRIYANKA",83.41,218,10.17,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270677,"PRASAD (270677), PINKI",86.85,276,13.77,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270678,"KUMARI (270678), DIVYA",85.17,198,15.91,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270680,"TUDU (270680), ANITA",88.79,245,9.72,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270682,"PARWEEN (270682), JARINA",76.84,133,14.42,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270683,"KUMARI (270683), RUBY",82.78,272,14.86,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270684,"KUMARI (270684), BHARTI",78.61,81,16.57,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270685,"SINGH (270685), EKTA",89.09,335,10.11,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270686,"KUMARI (270686), DOLLY",88.88,320,10.68,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270693,"LAKRA (270693), JAGANNATH",77.61,27,17.47,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270695,"PAUL (270695), PALLABI",86.78,68,13.88,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270696,"SARKAR (270696), SOMU",76.86,232,11.61,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270697,"BANERJEE (270697), SWETA",82.31,56,14.94,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270698,"MALI (270698), KAMLESH",80.92,234,11.18,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270701,"PARKHANDE (270701), S S",82.86,34,9.92,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270703,"KUMAR (270703), ROHAN",64.13,3,21.83,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270704,"KUMAR (270704), ABHISHEK",82.04,18,13.59,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270707,"SAHANA (270707), DONA",79.09,163,14.39,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270733,"LAKRA (270733), SHANTI",91.98,241,11.96,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270737,"SINGH (270737), PARAMJEET",92.43,372,8.74,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270738,"SHARMA (270738), RAVI SHANKAR",92.29,364,7.75,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270739,"ASHOK (270739), AKULA",79.02,216,15.60,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270740,"KUMAR (270740), RANJEET",78.68,232,14.92,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270741,"(270741), MANJAY",93.56,224,9.06,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270742,"RANJAN (270742), RANJIT",88.04,124,12.22,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270743,"BAURI (270743), SANJEET KR.",80.96,101,13.45,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270744,"SINGH (270744), SAURABH",92.95,239,10.39,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270745,"PRAJAPATI (270745), JAY PRAKASH",92.96,565,7.67,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270746,"MAHTO (270746), KALESHWAR KR.",92.65,271,10.13,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270747,"YADAV (270747), PRAKASH",73.62,82,15.45,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270748,"KHORA (270748), MANOJ KR.",79.54,48,10.07,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270749,"YADAV (270749), MANOJ",86.86,85,13.26,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270750,"JENA (270750), PRADEEP",91.68,378,9.35,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270751,"MAHTO (270751), MANIJAR",93.16,119,10.99,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270752,"PASWAN (270752), KRISHNA",89.15,327,9.95,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270753,"TIWARI (270753), SWADHIN",95.64,200,8.16,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270759,"KUMAR (270759), ABHAY",91.00,315,9.68,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270762,"SATISH (270762), BIYYALA",91.37,365,9.12,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270764,"CHANDKAUDI (270764), MAHESH",80.23,170,12.56,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270765,"YADAV (270765), KEDAR",92.13,261,9.29,86.77,43417,13.06
KOMATSU HD785-7,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270766,"BANDI (270766), AMARENDR",88.66,281,12.13,86.77,43417,13.06
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267917,"MUNDA (267917), AMARDEEP",43.79,10,3.15,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269402,"KUMAR (269402), RAJU",45.29,8,2.72,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269926,"KUMAR (269926), SUNIL",40.89,13,3.04,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269981,"KUMAR (269981), JITENDRA",40.10,7,1.99,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270029,"ANSARI (270029), MD. JUBAIR",41.26,7,2.62,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270193,"SHARMA (270193), VED PRAKASH",42.78,12,3.51,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270590,"RAWAT (270590), SUNIL",45.09,21,4.71,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270591,"RANA (270591), JAI PRAKASH",43.61,18,3.85,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270593,"ANSARI (270593), MD MUMTAZ",42.01,21,4.02,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270594,"KUMAR (270594), RANJAN",46.37,12,2.64,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270596,"NAZIBUDDIN (270596), MD.",43.47,7,4.52,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270597,"ROY (270597), BAPPA",41.74,30,5.03,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270598,"SINGH (270598), DEEPAK KUMAR",42.49,119,4.97,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270599,"BHARDWAJ (270599), VIVEK",41.74,19,3.49,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270600,"UPADHAYAY (270600), AMIT KUMAR",44.16,84,3.94,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270601,"CHAUHAN (270601), RAM PYARE",40.17,11,4.36,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270602,"KUMAR (270602), SUNIL",41.95,11,3.50,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270603,"CHANDRA (270603), VISHWAS",43.57,12,3.52,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270605,"SAGAR (270605), BABA",42.59,12,4.69,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270606,"BHARDWAJ (270606), RAJIV",36.02,1,0.00,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270607,"ANSARI (270607), ZIBRAIL",44.29,6,3.96,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270608,"PANDEY (270608), DEEPAK",45.99,1,0.00,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270609,"KUMAR (270609), DILIP",39.66,16,2.70,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270611,"CHAUHAN (270611), ANGAD KUMAR",39.76,3,0.31,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270612,"SINGH (270612), ANAND KUMAR",43.49,25,3.97,42.83,492,4.40
Caterpillar 773E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270614,"SINGH (270614), SUBODH KUMAR",40.90,6,3.18,42.83,492,4.40
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,266808,"ANSARI (266808), MD. SABIR",78.15,11,7.36,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,266909,"KUJUR (266909), NIRDOSH",84.80,27,11.99,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,266958,"YADAV (266958), RAM NARAYAN",90.79,34,11.75,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267166,"SAHU (267166), SAHDEO",82.48,50,12.95,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267231,"RANA (267231), RAMESH",77.92,19,12.15,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267314,"GHOSAL (267314), MILAN",86.21,67,10.74,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267428,"YADAV (267428), MANOJ KUMAR",79.78,139,14.46,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267621,"GANJHOO (267621), SUKAR",81.53,64,14.33,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267658,"MAHTO (267658), PANKAJ",93.95,12,7.66,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267695,"BAITHA (267695), MANOJ KUMAR",83.07,9,8.37,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267729,"MANJHI (267729), SRIRAM",86.09,127,11.57,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267734,"AKHTAR (267734), AZIM",85.35,53,12.46,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267783,"GOPE (267783), SRIRAM",80.24,189,14.69,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267857,"KHAN (267857), IMTEYAZ",90.62,119,13.64,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267917,"MUNDA (267917), AMARDEEP",84.51,37,12.42,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267936,"KUMAR (267936), MANOJ",86.83,25,14.56,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267938,"ANSARI (267938), AZIMULLAH",80.10,2,14.90,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268648,"THAKUR (268648), RAMESHWAR",79.25,71,11.78,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,268782,"MINZ (268782), ERNIUS",71.80,1,0.00,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269023,"NARAYAN (269023), JAI PRAKASH",89.72,26,11.05,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269106,"KUMAR (269106), DILIP",82.91,14,17.40,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269122,"ANSARI (269122), RUSTAM",89.02,10,15.74,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269141,"RAM (269141), GANGA",87.00,29,9.50,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269144,"HUSSAIN (269144), MD. EJAZ",75.62,10,12.87,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269155,"(269155), PARDESHI",87.15,54,17.19,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269160,"HARI (269160), GOPAL",92.57,30,8.85,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269192,"AHMED (269192), MD. JAMAL",85.36,145,11.71,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269227,"BHAGAT (269227), KRISHNA",83.16,74,12.81,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269239,"GANJHOO (269239), NAGESHWAR",62.07,9,4.57,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269400,"SAHU (269400), RAM PRAKASH",76.00,144,12.40,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269406,"RAM (269406), BIRBAL",89.83,10,4.21,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269457,"SAHU (269457), CHHOTAN",75.62,23,16.69,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269463,"HAKIM (269463), MD.",77.95,19,16.08,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269497,"SAW (269497), MISHRI",70.96,31,12.40,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269553,"PRASAD (269553), BIPIN BIHARI",73.27,10,12.08,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269633,"PRASAD (269633), DEEPAK",78.38,51,12.10,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269779,"BESRA (269779), FAGU",88.12,9,11.00,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269831,"HODA (269831), EMAMUL",84.60,79,12.93,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269946,"RAJAK (269946), RAKESH KUMAR",80.61,10,14.58,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269948,"KUMAR (269948), ANUP",84.23,49,9.06,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269981,"KUMAR (269981), JITENDRA",84.65,4,7.86,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269993,"AKHTAR (269993), SHOAIB",86.42,48,9.00,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,269996,"ANSARI (269996), MD. ILIYAS",76.69,85,12.34,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270029,"ANSARI (270029), MD. JUBAIR",87.89,44,10.47,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270037,"ANSARI (270037), AMIR",86.27,26,8.63,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270051,"MANJHI (270051), BINOD",88.00,15,8.73,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270227,"KUMAR (270227), RAJAT",77.18,16,11.40,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270229,"SINGH (270229), RAM",84.27,6,10.60,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270240,"PASWAN (270240), AJIT KUMAR",87.27,9,14.40,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270406,"KUMAR (270406), SIDHARTH",81.74,25,14.74,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270573,"SUNDI (270573), FRANCIS",80.81,68,11.72,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270574,"SINGH (270574), AASHI",67.59,82,15.85,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270575,"DHAR (270575), RUDRANEEL",74.79,41,14.46,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270576,"SINGH (270576), SUNNY",88.31,36,11.55,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270577,"GOPE (270577), ANIT KUMAR",84.21,43,14.81,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270582,"BISWAS (270582), SOUMYOSISH",82.41,16,10.61,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270583,"GUPTA (270583), AYAN",84.08,57,12.19,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270584,"(270584), SANDHYA",79.72,77,12.44,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270585,"KUMARI (270585), SANGITA",82.52,62,10.80,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270693,"LAKRA (270693), JAGANNATH",70.06,27,15.10,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270695,"PAUL (270695), PALLABI",78.04,43,14.58,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270697,"BANERJEE (270697), SWETA",83.10,20,12.95,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270698,"MALI (270698), KAMLESH",97.93,4,6.58,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270701,"PARKHANDE (270701), S S",80.20,57,15.91,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270703,"KUMAR (270703), ROHAN",78.18,171,13.38,81.80,3058,13.96
Caterpillar 777E,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,270704,"KUMAR (270704), ABHISHEK",78.89,84,14.39,81.80,3058,13.96
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,266814,"HUSSAIN (266814), ARMAN",73.84,13,11.80,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,266910,"THAKUR (266910), BINOD KR.",68.47,15,11.61,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267151,"YADAV (267151), NIRANJAN",74.99,3,12.43,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267173,"YADAV (267173), KEDAR",90.74,16,4.07,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267194,"SINGH (267194), DHARAM NATH",64.31,6,13.54,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267256,"TIWARI (267256), AWADHESH KR.",82.10,26,13.03,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267349,"SINGH (267349), RANDHIR KUMAR",93.16,16,5.57,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267446,"PRASAD (267446), KISHUN",80.01,4,11.10,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267531,"MAHTO (267531), SHIV KR.",57.58,6,3.85,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267829,"RAM (267829), KHEM LAL",69.23,6,16.79,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267889,"PRASAD (267889), RAM NARAYAN",77.69,36,8.91,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267916,"YADAV (267916), SHRAWAN KR.",58.16,14,5.58,75.07,1266,13.63
Caterpillar 777D SII,Badge #,Operator,"Avg. Payload
(MT)",Loads,Standard Deviation,267954,"YADAV (267954), RAJ KR.",93.58,2,0.23,75.07,1266,13.63
